Title,Review
그럴 듯한 거짓말,착한 사람 좋아해서 이연이가 좋았어요 특히 서로가 서로에게 처음이자 마지막인 둘이라 더 좋았어요 리디에선 이런 남주 드물어서    갑갑한 초중반을 제치니 따뜻해지는 극후반부가 만족스러웠습니다 외전 기다립니당
그럴 듯한 거짓말,너무 재밌게 잘 봤습니다 주인공 사랑이 아름답네요
그럴 듯한 거짓말,잼나다 기무하다가 소장으로 갈아탐 
그럴 듯한 거짓말,재미있게 잘 봤습니다
그럴 듯한 거짓말,이벤트로 봤는데 너무 재미있어요
그럴 듯한 거짓말,재미있게 잘봤어요    
그럴 듯한 거짓말,작가님 필력이 좋아서 너무 재밌게 읽었어요
그럴 듯한 거짓말,볼만한 소설이예요 
그럴 듯한 거짓말,요즘 사내연애에 꽃혀 기대하며 읽어요  작가님 다른 작품  당신을 완벽히버리는 법 만큼 재미있기를  
그럴 듯한 거짓말,재밌어요 다음화가 궁금합니다
그럴 듯한 거짓말,이른꽃님 이름 보고 시작해요
그럴 듯한 거짓말,이른꽃님의 작품은 언제나 옳아요
그럴 듯한 거짓말,다정하고 멋진 남주에 착하디 착한 여주  잔잔하네요
그럴 듯한 거짓말,정주행으로    고고
그럴 듯한 거짓말,표지부터 맛집    달려볼게요  
그럴 듯한 거짓말,표지가 정말     하네요    
그럴 듯한 거짓말,작가님 작품은 다 재밌어요
그럴 듯한 거짓말,초반 전개가 굉장히 흥미롭네요 
그럴 듯한 거짓말,믿는 작가님이죠 좋은 분위기로 달려볼게요
그럴 듯한 거짓말,뒤늦게 시작해봐요 
그럴 듯한 거짓말,믿고보는 이른꽃님  
그럴 듯한 거짓말,이른꽃 작가님 작품은 항상 믿고봐요  
그럴 듯한 거짓말,이른꽃님 작품은 다 재밌어요 
그럴 듯한 거짓말,이벤트로 보기시작했는데 초반 분위기 좋아요 재밌어요 
그럴 듯한 거짓말,표지보고 골랐는데 재밌네요  
그럴 듯한 거짓말,재밌어요 잘 봤습니다
그럴 듯한 거짓말,재밌어요  달립니다
그럴 듯한 거짓말,긴장감도 좋고 술술 잘 읽히고    믿고보는 작가님입니다
그럴 듯한 거짓말,잼나요  연하남은  옳습니다  
그럴 듯한 거짓말,든든한 연하남 부럽네요
그럴 듯한 거짓말,작가님 작품들 너무 재밌어서 따라옴  
그럴 듯한 거짓말,재미있게 읽었어요 후회남인데 연하남인거 넘 좋아요 
그럴 듯한 거짓말,정신없이 읽어지네요
그럴 듯한 거짓말,재밌네요 궁금해서 얼른 보고싶어요
쓰레기를 구분하자(15세 개정판),가벼운데 그게 매력이에요
쓰레기를 구분하자(15세 개정판),여주에게 다정한 쓰레기면 합격     
쓰레기를 구분하자(15세 개정판),흥미진진해져서 연재 따라가요
쓰레기를 구분하자(15세 개정판),스토리가 흥미로워서 재밌게 잘 읽었어요 
쓰레기를 구분하자(15세 개정판),국현이가 다양한 매력이 있어요
쓰레기를 구분하자(15세 개정판),이만하면 좋은 쓰레기다       점점 남주에게 감겨가네요
쓰레기를 구분하자(15세 개정판),남주 여주 대화만으로도 재밌어요 
쓰레기를 구분하자(15세 개정판),나쁜 줄만 알았는데 은근 다정하고 매력있어요
쓰레기를 구분하자(15세 개정판),남주 능글맞고 매력적이네요
쓰레기를 구분하자(15세 개정판),남주가 좋아서 다음 편도 빨리 보고 싶어요
쓰레기를 구분하자(15세 개정판),티키타카가 맘에 들어요   
쓰레기를 구분하자(15세 개정판),재밌게 읽고 있어요 
쓰레기를 구분하자(15세 개정판),둘 티키타카가 넘 좋습니다 
쓰레기를 구분하자(15세 개정판),등장인물이 취향에 맞아서 재밌게 읽었어요
쓰레기를 구분하자(15세 개정판),구원물 느낌도 있고 정말 재밌어요   
쓰레기를 구분하자(15세 개정판),작가님 전작도 좋았어서 기대됩니다
쓰레기를 구분하자(15세 개정판),클래식한 스토리인데 재밌어요
쓰레기를 구분하자(15세 개정판),둘 다 날 질리게 만들지 않는 성격들이라 좋음
쓰레기를 구분하자(15세 개정판),둘이 사이가 진행될수록 흥미로워져요
쓰레기를 구분하자(15세 개정판),아는맛인데 개재밌어요     잘 읽고있어요   
쓰레기를 구분하자(15세 개정판),설정이 취향저격이네요 여주도 매력적이라 좋아요
쓰레기를 구분하자(15세 개정판),크으 클리셰인듯 넘 재밌어요 
쓰레기를 구분하자(15세 개정판),남주도 취향이고 잘 볼게여    
쓰레기를 구분하자(15세 개정판),남주가 생각보다 더 좋았어요 사건도 흥미롭고 기대되네요
쓰레기를 구분하자(15세 개정판),남주랑 여주랑 넘 잘 맞네요
쓰레기를 구분하자(15세 개정판),여주가 법의학자라 신선하고 재밌습니다  
쓰레기를 구분하자(15세 개정판),남주가 좋아하는 타입이라 몰입이 잘돼요
쓰레기를 구분하자(15세 개정판),주인공 사이가 흥미롭고 가볍게 읽기 좋았어요
쓰레기를 구분하자(15세 개정판),희주가 약해도  단단한 면이 있네요  국현이 희주에게 빠져드는 모습이 보고 싶어요 
쓰레기를 구분하자(15세 개정판),가독성도 좋고 술술템이에요  
쓰레기를 구분하자(15세 개정판),캐디 신선하고 재밌습니다
쓰레기를 구분하자(15세 개정판),클리셰인데 남주인공이 매력적이라 재밌네요
쓰레기를 구분하자(15세 개정판),좋아하는 소재라 재미있어요  
쓰레기를 구분하자(15세 개정판),남여주 성격이 잘 맞아서 다음화도 기대됩니다
쓰레기를 구분하자(15세 개정판),근래 본 남주 중에 제일 맘에 들어요    
쓰레기를 구분하자(15세 개정판),문체도 취향이고 재밌게 읽고 있습니다 
쓰레기를 구분하자(15세 개정판),정은동님 작품 좋아해서 기대됩니다
쓰레기를 구분하자(15세 개정판),남주 뿐만 아니라 여주도 넘 매력적이에요 
쓰레기를 구분하자(15세 개정판),매력적인 나쁜 남자 스타일 좋아요
쓰레기를 구분하자(15세 개정판),주인공들 매력이 넘쳐서 흡입력 있어요   
쓰레기를 구분하자(15세 개정판),작가님 주인공들은 항상 취향입니다   
쓰레기를 구분하자(15세 개정판),능글남 무심녀 조합은 언제나 옳아요
쓰레기를 구분하자(15세 개정판),미스터리도 들어있고 흥미진진해요
쓰레기를 구분하자(15세 개정판),남주가 능글거리면서 섹시한 캐릭터에요
쓰레기를 구분하자(15세 개정판),얄미운데 계속 보게 되는 매력이 있어요
쓰레기를 구분하자(15세 개정판),국현과 희주의 관계성이 흥미진진하네요
쓰레기를 구분하자(15세 개정판),남주 캐릭터가 개성 있네요    
쓰레기를 구분하자(15세 개정판),법의학자 여주와 조폭 남주의 조합이 신선합니다
쓰레기를 구분하자(15세 개정판),둘 케미와 관계성이 취저에요
쓰레기를 구분하자(15세 개정판),나쁜 남자 재질인데 매력 있네요  
더티 플레이 (15세 개정판),좀 뒷부분이 늘어지긴 했지만 나쁘지않아여
더티 플레이 (15세 개정판),술술 읽힙니다 며칠새 정주행하고있어요 공감되는 장면이 많아 눈물 흘리거나 때론 웃으며 재밌게 읽고있어요
더티 플레이 (15세 개정판),재미있어요 스토리가 좋아요
더티 플레이 (15세 개정판),전개가 빠르고 남주가 매력있어서 흥미진진하게 읽었어요
더티 플레이 (15세 개정판),남주가 완전 직진남이라 좋아요    근데 여주는 별로 정 안가네요 남주가아까운늨김
더티 플레이 (15세 개정판),키워드가 취향이고 직진남주 해범의 매력이 너무 맘에 들어요
더티 플레이 (15세 개정판),스토리가 흥미진진하고 남주가 매력있어서 쭉 정주행했어요 다음화도 너무 기대되요
더티 플레이 (15세 개정판),해범이는 직진남 재미있어요
더티 플레이 (15세 개정판),남주의 절박한 마음이 잘 드러나서 좋습니다
더티 플레이 (15세 개정판),표지랑 남주분위기가 완전 찰떡이고 매력있어서 다음화도 기대되요
더티 플레이 (15세 개정판),키워드가 취향이라 잘 봤습니다 
더티 플레이 (15세 개정판),해범 이솔 너희는몸이너무잘맞아서 메니저와선수로 오래못갈것같은데   
더티 플레이 (15세 개정판),꽤 재밌습니다  캐릭터성도 좋아요 
더티 플레이 (15세 개정판),재밌는 것 같아요 
더티 플레이 (15세 개정판),너무 좋아요 분위기 짱
더티 플레이 (15세 개정판),귀여운 순정 연하남   
더티 플레이 (15세 개정판),잠수 이별은 안되용   전개가 빠르고 재미있네요  
더티 플레이 (15세 개정판),전개가 흥미롭고 문체가 마음에 들어요 
더티 플레이 (15세 개정판),몰입감있고 재미있어요
더티 플레이 (15세 개정판),생각도 못한 연하남 오히려 좋아요
더티 플레이 (15세 개정판),연허라 그런가 얘도 좀 얄밉게 말하네    
더티 플레이 (15세 개정판),필력이 좋으시네요 재밌어요
더티 플레이 (15세 개정판),남주가 너무 핫합니다    이름부터 연하인거까지  아니 그냥 존재자체가 유죄임  여주 편을 들어줄수가없다악     
더티 플레이 (15세 개정판),흥미진진하네요 재밌어요
더티 플레이 (15세 개정판),키워드가 취저예요 재미있어요
더티 플레이 (15세 개정판),재밌게 보고 있어요
더티 플레이 (15세 개정판),스포츠물 너무 좋아하는데 재밌어요  
더티 플레이 (15세 개정판),존잘 일러가 수영남주라니    너무 재밌게보고있어요
더티 플레이 (15세 개정판),재밌을거 같아요 기대되네요
더티 플레이 (15세 개정판), 스포츠물  간만에 끝까지봄  남주에 심경묘사  절박한 마음 잘표현됨 
더티 플레이 (15세 개정판),연하남에 재회 거기다 수영선수라니 키워드가 너무 취저입니다
더티 플레이 (15세 개정판),재밌고 몰입감이 좋아요
더티 플레이 (15세 개정판),초반부터 흥미진진하네요
더티 플레이 (15세 개정판),전개가 궁금해서 계속 보게 되네요
더티 플레이 (15세 개정판),둘이 관계성이 흥미로워서 계속 읽고있어요 
더티 플레이 (15세 개정판),재밌어서 계속 보게 되네요
더티 플레이 (15세 개정판),수영선수 남주 좋아해서 기대됩니다
더티 플레이 (15세 개정판),재미있게 잘보고 있습니다  응원합니다 
더티 플레이 (15세 개정판),런칭 축하축하해요 기대하고 볼께요  
더티 플레이 (15세 개정판),애증관계 좋아요 재밌게 잘 보겠습니다
더티 플레이 (15세 개정판),표지 일러부터 너무 좋네요
더티 플레이 (15세 개정판),수영선수 남주 좋아요 넘 재밌어요
개 같은 후배님,다 읽고 갑니다  
개 같은 후배님,유치해도 올만에 특이해서 재밌게 봤어요 남주도 매력터지고
개 같은 후배님,음  여주가 넘 주책임 매력이 느무 없어요 저는 하차 합니다
개 같은 후배님,좀 많이 유치   하네요
개 같은 후배님,재미있게읽고있어요 사람들은 여주가매력없다고써있는데 나는여주가 귀엽고매력있고 고구마도없고 현실적으로느껴져서 남주여주둘다 응원하게되네요
개 같은 후배님,너무재밌어요  앞부분은 그냥 저냥 읽을만했는데 뒤로 가면 갈수록 대박이니 끝까지 읽기를 추천드립니다    역대급 귀여운 도른자 남주등장
개 같은 후배님,잼나요 전 보면서 많이 웃었네요
개 같은 후배님,마지막까지 흐뭇하게 보았네요  작가님의 다른작품 비서의 품격 도 너무 재밌었는데  또   기다립니다  멋진 작품으로 만나요  
개 같은 후배님,이런 여주발닦개라니 크나큰 오예입니다 앞으로도 발닦개많이 만들어주십쇼    
개 같은 후배님,뭔가 좀 유치했어요  
개 같은 후배님,명랑코믹 남녀 둘다 또라이  송이장군 개지훈    개지후니 매력철철    금은 없네  
개 같은 후배님,지훈이 시점 나오는거 너무 좋아요
개 같은 후배님,신박한 또라이 남주인데 넘 재미있어요  
개 같은 후배님,댕댕이 남주 캐릭이 넘 맘에드네요  
개 같은 후배님,개지훈 캐릭터 확실해서 재미있네요    
개 같은 후배님,아이고 재미있게 보느라 밤새 눈이 침침합니다    재미있고 지루하지 않아서 쭈욱 달렸네요  외전도 기다려봅니다 양가 엄머님의 스토리도 더 있으실 듯 한데       좀 더 썰좀 풀어주셔욤    
개 같은 후배님,  화가 지훈의 심정의 정점이네요  이란 거친 살아있는 것 같은 날가슴의 사랑을 보려주네요 
